id,node_id,explanation
2d3c37c6-cd7c-4849-8aee-ffcef500cbca,7ebbc047_u7_t3_s1,"Syntax: CREATE TABLE table_name (col1 datatype constraint, col2 datatype, ...);. Example: CREATE TABLE employees (id INTEGER PRIMARY KEY, name TEXT NOT NULL, salary REAL, hire_date DATE) creates a table with four columns and a primary key constraint."
d2940006-dda3-4858-b781-1fe425c21a7c,7ebbc047_u7_t3_s2,Each column has a datatype and optionally a DEFAULT value used when INSERT does not supply a value. Example: created_at DATETIME DEFAULT CURRENT_TIMESTAMP automatically records the current date/time when a new row is inserted without specifying that column.
ccb462db-d3ca-4f3e-b4a4-08500e1b3585,7ebbc047_u7_t3_s3,"In SQLite, PRAGMA TABLE_INFO(table_name) lists each column's name, type, whether it allows NULL, default value and primary key flag. Example: PRAGMA TABLE_INFO(students) shows you that the id column is INTEGER PRIMARY KEY and name is TEXT NOT NULL."
37015295-6e1d-4a4a-bd1f-dcab1710fe4a,7ebbc047_u7_t4_s1,"Single row: INSERT INTO table (col1, col2) VALUES (v1, v2);. Multiple rows: add more comma-separated value groups. Example: INSERT INTO products (name, price) VALUES ('Pen', 10), ('Notebook', 50), ('Eraser', 5) inserts three products in one statement."
5928f779-2485-4fdd-9d28-48b98c771a28,7ebbc047_u7_t4_s2,"Values must match listed columns in number and order. If columns are omitted, values must match all columns in table-definition order. Example: INSERT INTO users VALUES (1, 'Alice', 'alice@mail.com') must match exactly (id, name, email) — mismatch causes an error."
8393559a-3f47-44ad-8446-0dfb8d2aa7a4,7ebbc047_u7_t4_s3,"Providing more or fewer values than columns causes an error. Example: INSERT INTO users (id, name) VALUES (1, 'Alice', 'extra') fails because 3 values are given for 2 columns. Always count columns and values carefully."
27f86535-7c78-457d-a4cb-f6d6dde5e435,7ebbc047_u7_t4_s4,Inserting into a non-existent table gives 'no such table' error. Example: INSERT INTO usres VALUES (...) fails silently if you mistype the table name as 'usres' instead of 'users' — always verify the table name before running INSERT.
6007e592-3549-424d-b182-87384bbdc5ad,7ebbc047_u7_t4_s5,"Wrapping the values list in extra parentheses is a common syntax mistake. Example: INSERT INTO t VALUES ((1, 'Alice')) uses double parentheses which is wrong; correct form is VALUES (1, 'Alice') with one level of parentheses."
2ecf7fcd-8b92-485c-a119-ff70eb8d2326,7ebbc047_u7_t4_s6,Inserting a string into an INTEGER column may silently store 0 or raise an error depending on DBMS. Example: INSERT INTO scores (score) VALUES ('good') may store 0 in SQLite instead of rejecting it — always validate data types before inserting.
979f147a-a9d2-46cd-83d4-d962996d4c16,7ebbc047_u7_t5_s1,"SELECT col1, col2 retrieves only the named columns (efficient). SELECT * retrieves all columns (convenient for exploration). Example: SELECT name, price FROM products is better than SELECT * in production because it avoids fetching unused columns and is faster on wide tables."
69494e3c-f615-4f22-9bd9-bbd2b8542653,7ebbc047_u7_t5_s2,WHERE narrows the result to rows matching a condition. Example: SELECT * FROM orders WHERE status = 'pending' returns only unprocessed orders. Multiple conditions combine with AND/OR.
7eb0ef6b-dada-4366-b843-b2c0c2f356ba,7ebbc047_u7_t5_s3,"SQL keywords (SELECT, FROM, WHERE) are case-insensitive — SELECT and select are the same. String comparisons depend on DBMS collation settings. Best practice: write SQL keywords in UPPERCASE for readability. Example: SELECT name FROM Students is valid but SELECT name FROM students is clearer convention."
3154f513-4a35-4d72-8b04-43c5eaf13ec0,7ebbc047_u7_t6_s1,UPDATE table SET col = value updates all rows. Adding WHERE targets specific rows. Example: UPDATE products SET in_stock = 0 marks all products as out of stock; UPDATE products SET in_stock = 0 WHERE id = 42 only updates product 42.
3b4c6b23-cc0e-4089-a7aa-1c83b32ca4c3,7ebbc047_u7_t6_s2,DELETE FROM table removes all rows. DELETE FROM table WHERE condition removes only matching rows. Example: DELETE FROM expired_tokens WHERE created_at < '2024-01-01' removes old tokens; omitting WHERE deletes everything in the table.
8e14bf67-601a-480a-936d-0ff6fdf2082b,7ebbc047_u7_t6_s3,DELETE removes rows but keeps the table structure. DROP TABLE removes the entire table including its structure and all data. Example: DELETE FROM temp_data clears rows for reuse; DROP TABLE temp_data removes the table entirely — requires creating it again to use.
e47b11a8-50cf-4685-9743-7e05515533d5,7ebbc047_u7_t7_s1,Adds a new column to an existing table. Existing rows get NULL (or DEFAULT value) for the new column. Example: ALTER TABLE employees ADD COLUMN linkedin_url TEXT adds a LinkedIn profile field; all existing employee rows automatically get NULL for this new column.
e0587098-0210-464d-86b5-d3feb81789cb,7ebbc047_u7_t7_s2,Renames an existing column without changing its data or type. Example: ALTER TABLE customers RENAME COLUMN phone TO mobile_number renames the column; all existing data stays intact and queries must now use mobile_number.
1ba91120-8dfa-4f78-8fe3-75d784a083af,7ebbc047_u7_t7_s3,Removes a column and all its data permanently. Example: ALTER TABLE users DROP COLUMN legacy_id removes an obsolete column; the data in that column is deleted and cannot be recovered — always back up before dropping.
a3dd8d01-4f06-4d6c-abd1-81fe3982d2b6,7ebbc047_u7_t7_s4,"When you add a column with DEFAULT, existing rows get that default instead of NULL. Example: ALTER TABLE products ADD COLUMN is_active INTEGER DEFAULT 1 sets all existing products as active (1) automatically without running a separate UPDATE statement."
68c34cff-ec6e-4aa2-94c4-538e4aefcfa9,7ebbc047_u8_t1_s1,= checks equality; <> (or !=) checks inequality; < and > check strict ordering; <= and >= are inclusive. Example: WHERE rating >= 4.5 fetches highly rated products; WHERE category <> 'Electronics' excludes electronics from the result set.
43a61493-6321-439b-903c-d96ff80e3b2e,7ebbc047_u8_t1_s2,"Comparison operators apply to text, numbers and dates. Example: WHERE brand = 'Nike' AND price <= 3000 finds Nike products costing at most 3000. Always put string values in quotes and numbers without quotes to avoid type mismatch errors."
c405edd4-1c47-4c79-b09e-cc1f0f239374,7ebbc047_u8_t1_s3,WHERE category = 'Food' returns only food items; WHERE category <> 'Food' returns everything else. These simple filters demonstrate equality and inequality operators applied to a string column in a product catalog table.
d4fb99cc-7673-40cb-82b4-43c641f6c088,7ebbc047_u8_t1_s4,Practice combining filters: WHERE rating > 4.5 AND price <= 1000 finds well-rated affordable products. WHERE brand = 'Puma' filters by brand. WHERE category <> 'Gadgets' excludes gadgets. Combine them with AND/OR for more targeted queries.
42a0e56b-78bf-48ba-a5cc-31b70bed8858,7ebbc047_u8_t2_s1,"% matches any sequence of characters (including empty). _ matches exactly one character. Example: 'A%' matches 'Apple', 'App', 'A'; 'A_' matches 'An', 'At' but not 'Apple'. Combine them: '_at%' matches 'Catch', 'Batch', 'Batman'."
9250a58e-78d1-4f4e-b97b-ba202ae8857b,7ebbc047_u8_t2_s2,No wildcards = exact. 'word%' = starts with. '%word' = ends with. '%word%' = contains. Example: LIKE 'S%' finds all products starting with S; LIKE '%Shirt' finds products ending in Shirt; LIKE '%Slim%' finds products containing Slim.
b49ff543-6e9b-43b6-a180-cbb1ec43aaa2,7ebbc047_u8_t2_s3,Place LIKE in the WHERE clause with the pattern in single quotes. Example: WHERE product_name LIKE 'Bour%' matches 'Bourbon Biscuits'. LIKE is case-insensitive in many DBMS but wrap in LOWER() to ensure consistency: WHERE LOWER(name) LIKE 'bour%'.
4cb3f094-e8e6-4b07-993f-af54320ab8a7,7ebbc047_u8_t2_s4,"LIKE 'Bourbon%' finds products starting with Bourbon. LIKE '%Smart%' finds products with Smart anywhere in the name (e.g., smartphone). LIKE '_____' (five underscores) finds brands with exactly 5 characters — useful for finding short brand codes."
802a709a-8948-4ada-851c-b56a90b6aee6,7ebbc047_u8_t2_s5,WHERE category = 'Food' uses equality. WHERE name LIKE '%Cake%' finds all cake products. WHERE name LIKE '%T-Shirt' finds items ending in T-Shirt. These three patterns cover the most common filtering scenarios on string columns.
91f23bf4-1a36-4c80-805c-e6a794cf9f51,7ebbc047_u9_t1_s1,AND returns rows only where every condition is true. Adding more AND conditions narrows results. Example: WHERE brand = 'Samsung' AND category = 'Electronics' AND price < 20000 finds Samsung electronics under 20k — all three must hold simultaneously.
3d76eb87-7dc9-423c-9dec-3ab8013e1099,7ebbc047_u9_t1_s2,OR returns rows where at least one condition is true. It broadens the result. Example: WHERE brand = 'Apple' OR brand = 'Samsung' returns rows from either brand — useful when filtering across a set of acceptable values without using IN.
1c149141-d29b-4996-b4e2-0f669a95f96e,7ebbc047_u9_t1_s3,"NOT inverts a condition — rows where the condition is false are returned. Example: WHERE NOT name LIKE '%Cake%' returns all products that do NOT contain Cake in their name, excluding baked goods from the result."
6afdd9a4-8a4a-471a-8d59-aea82b5d46de,7ebbc047_u9_t1_s4,Combine all three: WHERE (brand = 'Nike' OR brand = 'Adidas') AND price <= 2000 AND NOT category = 'Accessories' finds Nike or Adidas products costing at most 2000 that are not accessories — a realistic e-commerce filter.
2ae0eeac-b799-49b5-8587-d6b740a22e33,7ebbc047_u9_t2_s1,"NOT binds tightest, then AND, then OR. Example: WHERE a OR b AND c is parsed as WHERE a OR (b AND c) — not (a OR b) AND c. This matters: brand='Puma' OR brand='Nike' AND rating>4 returns all Puma products (any rating) plus Nike products above 4 rating."
8d9a1ede-ddf9-4754-a90f-b67899ffa007,7ebbc047_u9_t2_s2,Use parentheses to make your intent explicit and override default precedence. Example: WHERE (brand='Puma' OR brand='Nike') AND rating>4 correctly returns both Puma and Nike products but only those above rating 4. Without parentheses the meaning changes.
2e755810-28da-451f-a4bd-0226fd456d21,7ebbc047_u9_t2_s3,"This returns Redmi phones rated above 4 plus ALL OnePlus phones (any rating). The parentheses apply the AND only to Redmi. Without them, rating>4 would also apply to OnePlus, narrowing results more than intended."
0b26f3a1-e075-45eb-99be-afa5a4ab9a7c,7ebbc047_u9_t3_s1,"Without parentheses, OR mixed with AND leads to unintended grouping. Example: WHERE a=1 OR b=2 AND c=3 actually means WHERE a=1 OR (b=2 AND c=3). If you intended (a=1 OR b=2) AND c=3, you must add parentheses — the result is completely different."
b72c750c-f772-4dbf-8529-31c251c66450,7ebbc047_u9_t3_s2,"Real-world filtering: WHERE (brand IN ('Nike','Adidas') OR category='Sports') AND price BETWEEN 500 AND 3000 AND NOT name LIKE '%Kids%' finds adult sports brand products in a price range. Parentheses make the logic readable and correct."
8b6dc39b-cb6d-4f25-936b-e79101f75ff3,7ebbc047_u9_t3_s3,"Example: WHERE (brand='Levis' OR brand='Wrangler') AND NOT name LIKE '%Jeans%' finds non-Jeans items from those brands. Practice by adding AND price<2000 step by step, checking row counts after each addition to verify the filter behaves as expected."
aa1cc013-4f0f-41d4-bcbc-f3aa3570142f,7ebbc047_u10_t1_s1,"IN checks if a column value matches any item in a list. It is equivalent to multiple OR conditions but cleaner. Example: WHERE country IN ('India', 'USA', 'UK') returns rows from any of the three countries — same as OR-ing three equality conditions."
860e3018-167d-4fe8-8ea9-03c304250315,7ebbc047_u10_t1_s2,BETWEEN v1 AND v2 is inclusive — rows where value equals v1 or v2 are included. Example: WHERE price BETWEEN 500 AND 1500 returns products costing from 500 to 1500 inclusive. Equivalent to WHERE price >= 500 AND price <= 1500.
debaff77-da5f-47f3-8fff-261422115594,7ebbc047_u10_t1_s3,BETWEEN requires the lower bound first. BETWEEN 1500 AND 500 returns no rows in most DBMS. Type mismatch: BETWEEN '2' AND '10' on strings gives wrong results due to lexicographic order ('9' > '10'). Always verify bounds are in correct order and types match.
de25fc6f-c5f5-4ecd-aad1-7aea2f0466e0,7ebbc047_u10_t1_s4,"Example: SELECT * FROM products WHERE rating BETWEEN 4.3 AND 4.8 fetches mid-to-high rated items. Combine with IN: WHERE rating BETWEEN 4.3 AND 4.8 AND brand IN ('Sony','Samsung') for targeted searches."
208d855f-1548-4686-8cb7-7adcb72c21e5,7ebbc047_u10_t2_s1,"ORDER BY col ASC sorts low-to-high (default); DESC sorts high-to-low. Multiple columns: rows are sorted by the first column, then ties broken by the second. Example: ORDER BY rating DESC, price ASC shows best-rated products first; ties in rating are broken by lowest price."
1a40f7fe-328f-4754-8d2e-9ef497033003,7ebbc047_u10_t2_s2,"If two products have rating 4.8, ORDER BY rating DESC, price ASC places the cheaper one first. Example: A product search result page uses this to show top-rated products, letting price break ties so users see better value items first."
e78602fe-225e-43e8-9dcf-6463d8d75447,7ebbc047_u10_t2_s3,"SELECT DISTINCT removes duplicate rows from results. Often used to list unique values in a column. Example: SELECT DISTINCT category FROM products returns each category exactly once, useful for populating a filter dropdown in a shopping app."
